att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,target
-1.052368,-1.930834,-2.616737,-3.077624,-3.58161,-3.606576,-3.265797,-2.406501,-1.212914,-1.039625,-0.83947,-0.35769,0.018359,-0.069244,-0.021453,0.103852,0.05788,-0.108267,-0.0483,0.029682,0.02979,0.056151,-0.034823,0.003336,0.114381,0.098826,0.144059,0.003874,-0.033551,0.249129,0.240435,-0.061641,0.036825,0.074059,-0.060115,0.057782,0.227139,0.214631,0.15128,0.21151,0.206702,0.208551,0.310265,0.350645,0.309751,0.306544,0.284361,0.285114,0.278456,0.217622,0.202792,0.280902,0.343553,0.291172,0.208307,0.056032,0.221425,0.120112,-0.03191,0.074316,-0.000611,0.106476,0.193034,0.202309,0.065434,0.055085,0.138275,0.121065,0.020169,0.06308,0.153982,0.033417,0.038115,0.300713,0.257217,0.35332,0.476498,0.160224,0.204626,0.393264,0.418608,0.326202,0.350198,0.399871,0.343631,0.21428,0.274712,0.453227,0.368812,0.284601,0.236771,0.408749,0.571334,0.59605,0.598333,1.005903,1.206266,1.355383,1.537543,1.908929,2.216089,2.108347,2.071153,1.960794,1.868553,1.776482,1.4402,1.127919,0.846472,0.30658,-0.061371,-0.262954,-0.322711,-0.489517,-0.345294,-0.409612,-0.460201,-0.372192,-0.458421,-0.402281,-0.363726,-0.305583,-0.318914,-0.455143,-0.442108,-0.440241,-0.325458,-0.23995,0.249778,0.905483,1.391028,1.24387,0.694567,-0.243453,-1.297368,-2.157524,-2.444063,-2.237213,-1.375612,-1.394051,1
-1.027129,-2.753941,-3.478474,-3.860949,-3.87406,-3.389152,-2.328952,-1.813379,-1.88809,-1.178374,-0.619705,-0.559576,-0.731389,-0.610569,-0.511816,-0.490211,-0.53284,-0.469904,-0.36408,-0.478924,-0.47502,-0.575205,-0.541896,-0.702915,-0.370407,-0.328858,-0.496019,-0.666696,-0.765364,-0.448794,-0.40813,-0.652211,-0.781097,-0.696018,-0.617472,-0.663047,-0.566876,-0.632466,-0.626312,-0.736328,-0.420093,-0.503208,-0.323085,-0.127522,-0.394573,-0.490898,-0.174087,0.051989,0.14442,0.191854,0.063126,-0.110129,0.175248,0.212599,0.335871,0.123669,0.137538,0.154667,0.137657,0.22077,0.348451,0.352685,0.178968,0.200648,0.311248,0.446259,0.394194,0.424328,0.54113,0.489514,0.526618,0.78336,0.741569,0.489578,0.609179,0.91409,0.722359,0.476344,0.552485,0.680642,0.668377,0.624343,0.549343,0.606033,0.457792,0.206326,0.512114,0.503771,0.399242,0.451323,0.449181,0.525322,0.396122,0.145074,0.328968,0.695851,0.746306,0.732739,0.809904,1.122605,1.388653,1.775224,1.836354,1.676645,1.701238,1.716791,1.473057,1.424984,1.05535,0.757607,0.379381,0.117438,-0.036336,-0.242985,-0.336122,-0.343986,-0.506395,-0.130391,-0.114085,-0.458014,-0.49603,-0.220661,-0.351762,-0.41384,-0.273418,-0.362284,-0.300188,-0.021134,0.143095,0.813442,1.164217,1.212095,1.466788,1.466608,1.083736,0.933808,0.488836,1.068835,1.666583,-0.010688,1
1.33025,-0.858567,-3.267876,-4.222541,-4.083347,-3.568338,-2.71837,-1.779871,-1.58317,-0.913297,-0.098555,0.002139,-0.021356,0.008758,-0.043705,-0.095814,-0.062844,-0.046603,-0.096687,-0.138273,-0.161314,-0.208435,-0.229821,-0.237658,-0.346344,-0.34952,-0.499483,-0.535253,-0.616487,-0.706624,-0.725828,-0.807461,-0.877875,-0.894922,-1.110287,-1.07943,-1.040731,-1.090677,-1.05721,-1.025075,-0.908796,-0.793175,-0.677712,-0.615983,-0.504861,-0.225612,-0.256239,-0.118414,0.026024,0.021887,0.067658,0.13868,0.158308,0.074533,0.03022,0.106092,0.214336,0.168065,0.203376,0.195521,0.241672,0.319455,0.334423,0.31971,0.315879,0.362867,0.343879,0.400447,0.470734,0.583445,0.575061,0.589873,0.612192,0.712431,0.6899,0.695913,0.64479,0.649513,0.649838,0.70538,0.658303,0.574672,0.679471,0.558691,0.539996,0.475187,0.422929,0.540342,0.459257,0.461403,0.433168,0.336085,0.421582,0.30296,0.29011,0.4138,0.588511,0.765149,0.878358,0.942364,1.10053,1.34589,1.619341,1.879778,1.762172,1.701674,1.532606,1.40363,1.136954,0.786797,0.559788,0.210404,-0.168805,-0.330112,-0.33039,-0.433262,-0.517883,-0.456735,-0.491728,-0.54145,-0.545101,-0.464437,-0.613888,-0.509978,-0.612191,-0.544206,-0.507298,-0.583106,-0.364788,0.196467,0.617119,0.484529,0.741602,1.275812,1.495104,1.243993,0.966543,1.279664,1.717204,0.552611,1
0.448461,-1.202802,-2.954907,-4.113561,-4.476067,-4.268089,-3.259651,-1.861165,-1.290585,-1.25422,-0.494528,-0.064134,-0.013361,0.134769,-0.041191,-0.237633,-0.43226,-0.407398,-0.19959,-0.119295,-0.226435,-0.255209,-0.239024,-0.29898,-0.280079,-0.338728,-0.490812,-0.502457,-0.466794,-0.513498,-0.565474,-0.63429,-0.681774,-0.729512,-0.708683,-0.800412,-0.736377,-0.611209,-0.688848,-0.71655,-0.717035,-0.638623,-0.567023,-0.513222,-0.40057,-0.353305,-0.07866,-0.062655,-0.073076,0.021407,0.029225,0.076276,0.061814,0.018868,0.105704,0.175071,0.159248,0.160851,0.037507,0.188543,0.118484,0.169062,0.210259,0.1813,0.168361,0.204385,0.334695,0.441487,0.313521,0.40758,0.424317,0.385381,0.45922,0.442121,0.37674,0.456605,0.495269,0.417545,0.502622,0.478514,0.423871,0.416546,0.356409,0.364565,0.500144,0.383064,0.442328,0.343847,0.191614,0.360571,0.344171,0.296828,0.294128,0.417494,0.58502,0.758927,0.844321,0.948631,1.165975,1.369603,1.689844,1.849621,1.830964,1.854057,1.859227,1.688282,1.455125,1.235012,0.982205,0.731036,0.34449,-0.020795,-0.152059,-0.240426,-0.158991,-0.276305,-0.185582,-0.210499,-0.248418,-0.175592,-0.161306,-0.182818,-0.203323,-0.18193,-0.219927,-0.117178,-0.04199,-0.078876,0.293136,0.829256,0.824999,0.89252,0.975515,0.89228,0.975909,0.991469,1.089492,1.349174,0.801105,-1.412218,1
0.716121,-1.306239,-3.078522,-4.330967,-4.042991,-3.173381,-2.234742,-1.842987,-1.436057,-0.781949,-0.43256,-0.423451,-0.404748,-0.419354,-0.448879,-0.396925,-0.442047,-0.451862,-0.46996,-0.41881,-0.451424,-0.494543,-0.505213,-0.526125,-0.581664,-0.653162,-0.757044,-0.75744,-0.799123,-0.906079,-0.914765,-0.919952,-0.996664,-0.990452,-1.040832,-1.06963,-1.116475,-0.96842,-0.962634,-0.926238,-0.790132,-0.697301,-0.641169,-0.499719,-0.370586,-0.36694,-0.189436,-0.176519,-0.107814,-0.085708,-0.047855,0.002759,0.051296,0.086677,0.001569,0.081257,0.062593,0.138035,0.115734,0.15188,0.086542,0.171808,0.216059,0.19409,0.203237,0.278118,0.256939,0.313756,0.442885,0.408271,0.456996,0.462949,0.494003,0.526456,0.559611,0.627729,0.584323,0.605122,0.645863,0.577084,0.538079,0.519884,0.618697,0.481089,0.43285,0.481703,0.426718,0.455831,0.432969,0.443811,0.395386,0.431419,0.396183,0.333261,0.426342,0.538959,0.586316,0.837065,1.022719,1.032079,1.230597,1.405269,1.675099,1.812806,1.719274,1.676436,1.536847,1.348742,1.179283,0.954615,0.751209,0.340505,-0.014339,-0.160493,-0.121394,-0.172776,-0.192928,-0.151876,-0.210841,-0.170531,-0.238048,-0.219844,-0.225981,-0.222668,-0.180885,-0.152274,-0.11954,-0.078533,0.009667,0.420737,0.835108,0.893879,0.743826,1.034275,1.291049,1.302419,1.320879,1.451564,2.098893,2.096338,1
1.674599,0.959896,-0.799132,-2.147325,-3.585346,-3.968739,-2.912722,-1.903702,-1.724094,-1.181742,-0.106235,-0.179392,-0.11098,-0.115704,-0.092958,-0.112049,-0.240632,-0.222796,-0.183414,-0.288077,-0.32684,-0.345071,-0.394689,-0.447221,-0.521729,-0.530258,-0.618691,-0.71882,-0.676631,-0.916079,-0.99577,-0.960991,-1.086011,-1.22463,-1.231296,-1.261325,-1.244322,-1.414816,-1.371908,-1.338787,-1.369647,-1.279772,-1.237634,-1.090096,-0.973964,-0.861635,-0.629235,-0.514044,-0.408798,-0.380377,-0.19464,-0.117861,-0.044947,-0.027111,-0.075283,-0.016409,0.040238,0.049819,0.129721,0.303123,0.293999,0.201173,0.180494,0.253288,0.33251,0.34092,0.24374,0.331149,0.360622,0.470797,0.522312,0.580785,0.734453,0.598951,0.671031,0.629463,0.548849,0.569129,0.701288,0.611742,0.627086,0.550962,0.491266,0.536663,0.42223,0.518451,0.494056,0.325612,0.372651,0.277319,0.321628,0.350075,0.313351,0.449963,0.332857,0.308004,0.275152,0.314647,0.186159,0.334817,0.578051,0.80862,1.006076,1.195134,1.277508,1.40419,1.858591,2.140208,1.9599,1.924783,1.628629,1.354547,1.242624,0.976695,0.399041,-0.078954,-0.284461,-0.298974,-0.277777,-0.312696,-0.359819,-0.410632,-0.325936,-0.321241,-0.270808,-0.25538,-0.394992,-0.325112,-0.2655,-0.40694,-0.197248,0.437642,0.690941,0.685883,1.344104,1.870079,2.231602,1.524523,1.152223,1.680214,1
0.729743,-1.390225,-2.800028,-3.83375,-4.40071,-3.604303,-2.386753,-1.995038,-1.239505,-0.335783,-0.452748,-0.308192,-0.321718,-0.32502,-0.336881,-0.274906,-0.350245,-0.392554,-0.380991,-0.416795,-0.400928,-0.386889,-0.513901,-0.698803,-0.635497,-0.66122,-0.718441,-0.64055,-0.793217,-0.931369,-0.892115,-0.975965,-1.035491,-1.021235,-1.113659,-1.154186,-1.106757,-0.901885,-0.966244,-0.768368,-0.607218,-0.63484,-0.537217,-0.380158,-0.121747,-0.202051,-0.206853,-0.160233,-0.002493,0.073565,-0.058305,0.076411,0.053117,0.078154,0.210779,0.129497,0.036106,0.156697,0.194081,0.218107,0.221648,0.396766,0.395402,0.50211,0.53923,0.654192,0.569512,0.731333,0.620147,0.730714,0.830238,0.711993,0.72019,0.722259,0.723069,0.691832,0.721985,0.652318,0.631097,0.546816,0.545469,0.554759,0.53161,0.57516,0.470199,0.398372,0.410925,0.319777,0.308313,0.277529,0.300226,0.338844,0.308437,0.336638,0.295411,0.376232,0.292314,0.224108,0.273253,0.385254,0.323388,0.225535,0.613535,1.061789,1.24903,1.446529,1.481205,1.820628,2.228022,2.163308,2.061473,1.880057,1.741858,1.400308,0.839294,0.21164,-0.245217,-0.235441,-0.338923,-0.364799,-0.377839,-0.468173,-0.338163,-0.310428,-0.305357,-0.287323,-0.16644,-0.148631,-0.211809,-0.160657,-0.161766,-0.054657,0.45301,1.173935,1.048925,1.354321,1.266468,0.792138,-0.037358,0.358629,1
1.320301,-0.683041,-2.8271,-3.736784,-3.790429,-3.659537,-2.953719,-1.913021,-1.574668,-1.212208,-0.518619,-0.347144,-0.440545,-0.44685,-0.351622,-0.346153,-0.367444,-0.461828,-0.389776,-0.484668,-0.458168,-0.387932,-0.513034,-0.510187,-0.617282,-0.591245,-0.616008,-0.68138,-0.648806,-0.73167,-0.805281,-0.806426,-0.857352,-0.870288,-0.969481,-1.020514,-1.042567,-0.989289,-0.93702,-0.841131,-0.813011,-0.815451,-0.711614,-0.614195,-0.53765,-0.458898,-0.447814,-0.277514,-0.258192,-0.175137,-0.176334,-0.067964,-0.149316,-0.162545,-0.104378,-0.142637,-0.086764,0.002979,-0.069498,0.033775,0.082582,0.103525,0.114297,0.154396,0.270842,0.274102,0.257293,0.307958,0.352265,0.461945,0.419869,0.540798,0.504827,0.517503,0.558715,0.582711,0.536148,0.460589,0.464551,0.519111,0.387203,0.495431,0.407635,0.375855,0.397854,0.38295,0.395708,0.287168,0.26784,0.245933,0.304024,0.360384,0.27228,0.317133,0.394851,0.446266,0.541391,0.597872,0.897767,1.027116,1.13138,1.334553,1.559713,1.880205,1.850436,1.82894,1.724095,1.52332,1.373122,1.17935,0.864665,0.584546,0.21589,-0.039803,-0.205536,-0.085663,-0.069272,-0.133433,-0.109238,-0.118934,-0.096795,-0.082257,-0.124044,-0.06746,-0.084251,-0.079946,-0.11044,-0.029468,-0.006918,0.318729,0.930913,1.199735,1.345668,1.60567,1.658656,1.408248,1.196948,1.278637,2.042399,1.233019,1
0.048731,-1.490803,-4.0303,-4.636541,-4.526587,-3.717989,-2.493698,-1.451259,-0.825984,0.243746,0.997193,1.371339,1.521143,1.612732,1.48199,1.480403,1.476617,1.531927,1.3281,0.992419,0.965585,1.045799,0.945468,0.96231,0.950738,0.88249,0.92209,0.921361,0.782517,0.753368,0.74002,0.628502,0.559864,0.519082,0.380541,0.346008,0.1591,0.088491,0.06387,-0.012381,0.014101,-0.062925,0.039591,0.119123,0.134879,0.222278,0.184694,0.305742,0.268707,0.24371,0.296244,0.278844,0.24669,0.235714,0.195098,0.153006,0.063803,0.032451,-0.079534,-0.006899,-0.05055,-0.015077,-0.091545,-0.168259,-0.13776,-0.158986,-0.165827,-0.142705,-0.270567,-0.218924,-0.276348,-0.379465,-0.357818,-0.320191,-0.36358,-0.347605,-0.387851,-0.320875,-0.347163,-0.299111,-0.278751,-0.326118,-0.317776,-0.288973,-0.268338,-0.222292,-0.286803,-0.238477,-0.300833,-0.28777,-0.239583,-0.316174,-0.208071,-0.23324,-0.193643,-0.134473,-0.282272,-0.326724,-0.207952,-0.21601,-0.277872,-0.164985,-0.196126,-0.227561,-0.239836,-0.169624,-0.159488,-0.225003,-0.235256,-0.060056,0.180225,0.433455,0.657019,0.987804,1.389068,1.50473,1.323543,1.091812,0.76563,0.370496,-0.022848,-0.606689,-0.681364,-0.849661,-0.854438,-0.81242,-0.791415,-0.737782,-0.878634,-0.781622,-0.762843,-0.784013,-0.297918,0.295303,0.302974,0.617468,1.022068,0.834742,1.319072,1.313203,1
-1.384097,-2.969052,-3.675996,-4.455201,-4.360794,-3.735726,-2.416516,-1.608778,-1.434716,-0.960535,-0.59475,-0.534123,-0.450636,-0.410999,-0.371324,-0.497125,-0.476873,-0.415497,-0.367856,-0.381491,-0.298916,-0.304412,-0.382483,-0.310874,-0.247176,-0.293111,-0.315662,-0.286141,-0.26717,-0.378575,-0.269445,-0.292521,-0.289117,-0.28329,-0.206735,-0.198503,-0.165495,-0.156296,-0.157778,-0.060603,0.027935,0.069748,0.056738,0.135267,0.187771,0.196864,0.134618,0.183888,0.158846,0.199892,0.192201,0.222971,0.132181,0.122682,0.10502,-0.050902,0.074891,0.076472,0.150802,0.197526,0.177715,0.152186,0.155208,0.162871,0.206849,0.106326,0.106391,0.189515,0.243868,0.226985,0.274675,0.307322,0.326025,0.359227,0.374754,0.462112,0.454721,0.443833,0.450872,0.536938,0.544182,0.483299,0.427617,0.547317,0.502528,0.449327,0.49958,0.456201,0.459647,0.478916,0.476851,0.542702,0.571216,0.714407,0.891638,1.031596,1.06364,1.256259,1.487659,1.718025,1.825382,1.858752,1.872238,1.71344,1.544888,1.408881,1.269313,0.992659,0.85114,0.567072,0.177165,0.014851,-0.107326,-0.056618,-0.146029,-0.177798,-0.044769,-0.018066,-0.044034,-0.156994,-0.072836,0.002373,-0.073884,-0.025155,0.017127,0.058474,0.006703,0.239328,0.71299,1.31471,1.254414,1.015674,0.585555,-0.103172,-0.710656,-1.036336,-0.722435,-0.225386,-0.30918,-1.502482,1
-2.167675,-4.434513,-4.382213,-4.390964,-3.191008,-2.028457,-1.782677,-1.446181,-0.495363,-0.281963,-0.264429,-0.303368,-0.222561,-0.206617,-0.204873,-0.262869,-0.374009,-0.321182,-0.37963,-0.315918,-0.426202,-0.375744,-0.415843,-0.460067,-0.485501,-0.594097,-0.553787,-0.538661,-0.677295,-0.753843,-0.649816,-0.705112,-0.821692,-0.835299,-0.871104,-0.846799,-0.869266,-0.81187,-0.712295,-0.630888,-0.62252,-0.559458,-0.375853,-0.269882,-0.205683,-0.031783,-0.055883,0.000173,0.037746,0.111653,0.096173,0.13302,0.126274,0.019473,0.135106,0.136442,0.207673,0.214057,0.241386,0.270799,0.284949,0.27829,0.285508,0.358005,0.355798,0.434906,0.504678,0.51427,0.569507,0.639136,0.665541,0.648728,0.703128,0.689981,0.670063,0.632115,0.63783,0.602094,0.567577,0.560418,0.465275,0.556168,0.515179,0.469733,0.367962,0.413969,0.408097,0.287174,0.282149,0.291391,0.348955,0.263602,0.289736,0.314045,0.249056,0.247229,0.277392,0.344649,0.535196,0.790568,0.948342,1.175876,1.207221,1.479302,1.743704,1.894748,1.740689,1.721642,1.540864,1.302269,1.236782,0.941232,0.635637,0.059045,-0.194665,-0.286955,-0.31031,-0.211482,-0.244417,-0.311668,-0.260843,-0.249832,-0.158436,-0.234436,-0.130235,-0.248593,-0.19003,-0.161439,-0.135225,-0.049476,0.191351,0.954205,1.569537,1.381456,1.507014,0.953568,0.421583,0.042841,0.561244,0.730579,1
2.117791,0.732806,-1.847373,-3.190837,-4.546535,-4.604974,-3.030066,-1.866594,-1.857667,-0.96886,0.086735,-0.082167,0.001081,0.020929,-0.043228,-0.032813,-0.013823,-0.102813,-0.018521,-0.084326,-0.180658,-0.168558,-0.256428,-0.220876,-0.376786,-0.346494,-0.250206,-0.520844,-0.568026,-0.527596,-0.646435,-0.765044,-0.762875,-0.88464,-1.012474,-0.854066,-0.974962,-1.044926,-1.094238,-1.026017,-1.031334,-1.087175,-0.899562,-0.946974,-0.661844,-0.479936,-0.255314,-0.2218,-0.164514,-0.038191,0.098213,0.070096,0.03148,0.106659,0.094734,0.272075,0.311826,0.240518,0.188396,0.064025,0.232509,0.222269,0.354276,0.257442,0.382157,0.368678,0.397635,0.473949,0.348375,0.427758,0.499989,0.575794,0.556712,0.490058,0.661099,0.602268,0.644823,0.551576,0.655842,0.509863,0.582845,0.737477,0.624544,0.575205,0.63605,0.595223,0.453937,0.456127,0.471673,0.411534,0.345939,0.344915,0.344509,0.258361,0.294203,0.29757,0.172794,0.203654,0.147152,0.30464,0.446283,0.602613,0.870283,0.926089,0.99961,1.043642,1.310866,1.740868,1.38492,1.121146,0.93142,0.810147,0.693629,0.629783,0.487126,0.198281,-0.22899,-0.501366,-0.541975,-0.584834,-0.482748,-0.543404,-0.586628,-0.493977,-0.531078,-0.55836,-0.548729,-0.462538,-0.431374,-0.452336,-0.371085,0.229767,0.776129,1.106945,1.707208,2.135619,2.36128,1.639977,0.617327,1.199067,1
-0.757774,-2.456157,-3.000466,-3.850537,-4.197414,-3.70387,-2.701365,-1.870401,-1.604602,-0.826172,-0.399757,-0.440302,-0.385728,-0.449619,-0.427545,-0.423607,-0.428401,-0.435,-0.426024,-0.386147,-0.49646,-0.695188,-0.511742,-0.595561,-0.478986,-0.412969,-0.377468,-0.436933,-0.61466,-0.459702,-0.526269,-0.685471,-0.322182,-0.37294,-0.38423,-0.350614,-0.356694,-0.244657,-0.298889,-0.300968,-0.305592,-0.408933,-0.446441,-0.390172,-0.100559,-0.130867,-0.191397,-0.094027,-0.098168,-0.044055,0.019456,0.038974,-0.020638,-0.032651,0.00322,0.02906,0.050769,0.007924,0.016697,-0.057144,-0.007409,0.093339,-0.053035,0.002438,0.190174,0.224378,0.18679,0.19793,0.158532,0.182247,0.19618,0.206179,0.320541,0.37213,0.492068,0.474779,0.425739,0.616781,0.771584,0.779097,0.659328,0.629429,0.569873,0.681486,0.687246,0.705803,0.667155,0.50203,0.608701,0.608514,0.506889,0.471737,0.380044,0.422905,0.508013,0.610758,0.697579,0.897699,0.972376,1.149706,1.654633,1.916059,2.101608,2.238686,2.195908,1.922059,1.844445,1.637005,1.210156,0.971661,0.560869,0.197304,-0.101383,-0.08701,0.035901,0.053588,0.070131,-0.083023,-0.060977,0.065914,0.074183,-0.15683,-0.19034,-0.04098,0.052256,0.138448,-0.110455,0.144086,0.960136,1.61815,1.515427,1.18903,0.874853,0.347502,-0.122375,-0.62553,-0.500089,-0.301725,-0.211555,-1.517442,1
1.21601,-0.84273,-2.415494,-3.390995,-4.024163,-3.925249,-2.778949,-1.832797,-1.684322,-1.000535,-0.297952,-0.285903,-0.281635,-0.288699,-0.256235,-0.296592,-0.295915,-0.349364,-0.243822,-0.37176,-0.360385,-0.507199,-0.44763,-0.497023,-0.567288,-0.565622,-0.627415,-0.621272,-0.744244,-0.715674,-0.74121,-0.793084,-0.919001,-0.904645,-1.009424,-0.886608,-0.884752,-1.054169,-0.849798,-0.896697,-0.877365,-0.900478,-0.759114,-0.562986,-0.621299,-0.49314,-0.375795,-0.385047,-0.313963,-0.16958,-0.154585,-0.122868,-0.175859,-0.157354,-0.184455,-0.027728,-0.092277,-0.135306,-0.048109,0.005262,0.004999,-0.012245,0.149303,0.083904,0.022241,0.015745,0.145886,0.20482,0.273922,0.346522,0.397258,0.326483,0.387276,0.528555,0.462194,0.534725,0.545894,0.651403,0.462716,0.489937,0.584564,0.46008,0.464759,0.428909,0.366399,0.298459,0.496108,0.463883,0.361447,0.446785,0.403425,0.296744,0.335288,0.266406,0.287743,0.306405,0.27624,0.260863,0.34886,0.280643,0.611609,0.87527,1.189128,1.303661,1.336225,1.500678,1.991819,2.248447,2.168344,2.048226,1.745826,1.701737,1.467834,1.199015,0.701624,0.235525,-0.139179,-0.217369,-0.146342,-0.173445,-0.20524,-0.15579,-0.07674,-0.17066,-0.1318,-0.093753,-0.056247,-0.046807,-0.010196,-0.046457,0.152701,0.325756,0.849857,1.410951,1.458331,1.776592,1.66273,1.678877,1.017019,0.348975,1
1.522693,-1.794498,-2.840159,-4.393434,-4.371356,-3.094239,-1.305069,-0.529609,-0.342244,0.798821,1.408661,1.171378,0.951452,0.962484,0.900448,0.916647,0.957094,0.766079,0.70899,0.657396,0.4832,0.429513,0.285182,0.290505,0.29254,0.183713,0.152227,0.151745,-0.051537,0.048597,0.143129,0.052577,0.017939,0.115692,0.028689,-0.047447,-0.138292,-0.080294,-0.147775,-0.197551,-0.254685,-0.228275,-0.168653,-0.074873,-0.128175,-0.080544,0.157732,0.00036,0.105064,0.048589,0.038796,0.048092,-0.062801,0.025235,0.291089,0.020493,-0.003304,-0.208855,-0.110961,0.035137,0.071779,-0.074181,-0.152584,-0.16618,-0.177161,-0.165991,-0.22526,-0.196126,-0.132518,-0.177994,0.123235,0.247161,0.296353,0.199202,0.114143,0.039015,0.105931,0.285478,0.338244,0.227608,0.329547,0.309206,0.174876,0.410034,0.242122,-0.00049,0.09895,0.061376,-0.175707,-0.293311,-0.192818,-0.033238,-0.04269,-0.201489,-0.351414,0.034037,0.206442,0.272828,0.535655,0.859534,1.308819,1.789165,2.225658,2.225091,2.387123,1.881348,1.360975,1.370633,0.951168,0.513523,0.049737,-0.526773,-0.973141,-1.091794,-0.966979,-1.073447,-1.090137,-1.191165,-0.968389,-0.981799,-0.903663,-0.978797,-1.071348,-0.955499,-0.881014,-0.946766,-0.84579,-0.609829,0.030575,1.186664,2.065709,1.614559,1.337148,0.77512,0.465308,-0.237967,-1.247254,-1.706234,-0.52136,-1.106123,1
3.964126,1.293242,-0.695539,-1.599328,-1.499108,-1.124485,-0.014478,0.618997,0.85281,1.455688,1.610982,1.728825,1.727291,1.6545,1.707724,1.601515,1.530804,1.479895,1.350501,1.401149,1.30674,1.286541,1.181876,1.049424,1.051495,0.986031,0.869414,0.787454,0.793346,0.64896,0.475991,0.508104,0.377853,0.313762,0.289804,0.172735,0.284184,0.300241,0.285491,0.189571,0.168943,0.255301,0.30542,0.369705,0.386725,0.453517,0.483147,0.492519,0.491085,0.520943,0.440732,0.436965,0.447763,0.4042,0.309526,0.367063,0.386593,0.280803,0.312093,0.263236,0.23629,0.234248,0.187294,0.232854,0.15133,0.20672,0.206294,0.164298,0.227323,0.149182,0.219745,0.210698,0.265765,0.241541,0.167562,0.180543,0.266952,0.238777,0.074821,0.101878,0.112713,0.022441,-0.022026,-0.053303,-0.175706,-0.122037,-0.169777,-0.22595,-0.276282,-0.250644,-0.36981,-0.377666,-0.495797,-0.466607,-0.511606,-0.473165,-0.385912,-0.311397,-0.166712,-0.076649,0.094912,0.313566,0.540324,0.69953,0.582824,0.58698,0.451195,0.240228,-0.069794,-0.365934,-0.62789,-0.970252,-1.434968,-1.565261,-1.629188,-1.625532,-1.757006,-1.773861,-1.800984,-1.814414,-1.832985,-1.856888,-1.880424,-1.956651,-1.903572,-1.925225,-1.963297,-1.895186,-1.876103,-1.597242,-1.017844,-1.002211,-1.04639,-0.925977,-0.752494,-0.929065,-0.867423,-0.776269,0.316993,-1.334855,1
0.886512,-0.488711,-1.449191,-3.271498,-4.576337,-4.589722,-3.536325,-2.469538,-2.060748,-1.690784,-1.063852,-0.764443,-0.787664,-0.727391,-0.665395,-0.64498,-0.61033,-0.54465,-0.554218,-0.445871,-0.503679,-0.506682,-0.602716,-0.549941,-0.516141,-0.606486,-0.535119,-0.590631,-0.685938,-0.707316,-0.695324,-0.635927,-0.752237,-0.795702,-0.693946,-0.71179,-0.81551,-0.777791,-0.627906,-0.599018,-0.636989,-0.544638,-0.439641,-0.382906,-0.292687,-0.198797,-0.165767,-0.089089,-0.077148,0.025342,-0.03214,0.087472,-0.006989,0.001848,0.062615,0.105084,0.078982,0.119516,0.240767,0.227374,0.157588,0.216028,0.302701,0.281359,0.233234,0.29444,0.358269,0.386093,0.376386,0.445083,0.478746,0.460471,0.456227,0.473171,0.440518,0.477687,0.4424,0.462734,0.422929,0.403184,0.379881,0.336375,0.423387,0.397574,0.33038,0.316914,0.375427,0.311057,0.344365,0.293638,0.329682,0.341744,0.336149,0.336384,0.358448,0.376797,0.547009,0.707631,0.725118,0.8671,1.046464,1.142439,1.321869,1.615098,1.54392,1.544884,1.45545,1.208313,1.124213,0.984746,0.817328,0.578436,0.348159,0.195529,0.072557,0.016496,-0.024367,0.08912,0.107981,0.024192,0.040423,-0.009646,0.044908,0.035506,0.061052,0.133116,0.108796,0.131447,0.21206,0.579818,0.960624,0.852501,0.889497,1.020146,1.180581,1.155525,1.251416,1.568995,2.190249,1.258576,1
