att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,target
2.538888,2.34446,2.129988,1.920682,1.701969,1.493056,1.284287,1.080085,0.871541,0.663204,0.459181,0.254594,0.049196,-0.170302,-0.219184,-0.394278,-0.593615,-0.700136,-0.874958,-1.033173,-1.150645,-1.243713,-1.321142,-1.364619,-1.2313,-1.082106,-0.886968,-0.962198,-1.066572,-1.168799,-1.245976,-1.205625,-1.192687,-1.101886,-0.969903,-0.81556,-0.645499,-0.463543,-0.269239,-0.085171,0.126071,0.294316,0.412069,0.581325,0.699995,0.771925,0.664088,0.507549,0.356592,0.211961,0.073272,-0.062496,-0.186077,-0.296914,-0.404205,-0.496599,-0.570141,-0.636036,-0.639594,-0.456099,-0.284216,-0.125957,0.067859,0.253028,0.450059,0.638709,0.808583,0.882792,0.896144,0.869716,1.033584,1.217128,1.410961,1.585149,1.492092,1.305801,1.10626,0.902272,0.698436,0.497161,0.296743,0.100908,-0.0933,-0.292553,-0.471426,-0.670319,-0.664349,-0.608362,-0.542078,-0.465741,-0.395319,-0.289368,-0.173042,-0.049686,0.068046,0.194224,0.334407,0.425893,0.37743,0.231965,0.091798,-0.056436,-0.249677,-0.410338,-0.557388,-0.697061,-0.844721,-0.966069,-1.075455,-1.19159,-1.287653,-1.366325,-1.4102,-1.423362,-1.335807,-1.22469,-1.116753,-1.091781,-1.282232,-1.37969,-1.313364,-1.243564,-1.142469,-1.051549,-0.933791,-0.730338,-0.536366,-0.361121,-0.214084,-0.089811,0.111469,0.316624,0.515054,0.709502,0.889589,1.085372,1.281527,1.478005,1.668028,1.858608,2.056066,2.247423,2.427091,2.544562,1
2.559432,2.318792,2.065108,1.811823,1.558999,1.308662,1.081894,0.959499,0.782939,0.62724,0.46441,0.240996,0.038952,0.011887,0.024375,-0.071706,-0.293304,-0.540255,-0.779459,-0.989688,-1.120766,-1.326045,-1.474842,-1.590798,-1.634453,-1.644442,-1.494406,-1.306184,-1.16881,-1.235643,-1.311461,-1.366879,-1.329121,-1.108162,-0.882182,-0.716232,-0.554726,-0.426348,-0.579889,-0.355798,-0.093582,0.116796,0.080817,0.280234,0.390698,0.490431,0.603297,0.728192,0.845343,0.98032,0.812135,0.611083,0.427562,0.488345,0.487131,0.282492,0.07754,-0.116696,-0.291413,-0.42201,-0.554037,-0.669575,-0.762278,-0.675314,-0.524859,-0.309482,-0.073736,0.161184,0.29808,0.349808,0.595317,0.844166,1.093196,1.342137,1.549036,1.71376,1.575755,1.326539,1.077361,0.828229,0.577823,0.328236,0.119388,-0.112467,-0.35064,-0.581411,-0.803449,-0.771719,-0.670597,-0.569796,-0.451307,-0.300431,-0.093305,0.107237,0.214687,0.118642,0.293325,0.528445,0.621303,0.526845,0.410298,0.306947,0.213384,0.10382,-0.091717,-0.110121,-0.231268,-0.463477,-0.674216,-0.635296,-0.726589,-0.901149,-1.105706,-1.273656,-1.390015,-1.346658,-1.283539,-1.212821,-1.33937,-1.561704,-1.571017,-1.518865,-1.428216,-1.304294,-1.124142,-0.888645,-0.611979,-0.383507,-0.154329,0.047142,0.042045,0.087666,0.336782,0.515382,0.670309,0.844121,1.030791,1.211823,1.456409,1.701476,1.939548,2.182291,2.421836,2.561999,2
2.643466,2.432626,2.225701,2.018691,1.81255,1.60668,1.401133,1.195792,0.990722,0.78611,0.582732,0.410932,0.227235,0.075226,-0.105041,-0.295904,-0.485139,-0.676115,-0.864998,-1.051357,-1.234647,-1.414158,-1.56278,-1.625261,-1.649401,-1.639385,-1.591019,-1.525888,-1.403661,-1.278258,-1.13548,-0.973395,-0.773665,-0.582645,-0.359032,-0.146833,0.023428,0.087001,0.164195,0.230668,0.311626,0.24998,0.094738,-0.049783,-0.186592,-0.321478,-0.451115,-0.571875,-0.682731,-0.782593,-0.853686,-0.874429,-0.5945,-0.325254,-0.055026,0.190452,0.45278,0.639068,0.795073,0.88679,0.835891,0.794464,0.759635,0.721463,0.709453,0.687426,0.500829,0.302542,0.062837,-0.160642,-0.36197,-0.584584,-0.42453,-0.5255,-0.440297,-0.597324,-0.633969,-0.439805,-0.49328,-0.29817,-0.077526,0.146378,0.342712,0.550229,0.594928,0.599223,0.602903,0.613618,0.635404,0.663976,0.63594,0.478402,0.281708,0.060783,-0.099977,-0.155644,-0.273496,-0.398318,-0.531315,-0.447555,-0.319341,-0.184758,-0.041626,0.053798,0.02712,-0.049367,-0.086742,-0.249256,-0.427848,-0.610731,-0.77595,-0.942094,-1.093002,-1.218535,-1.318008,-1.407191,-1.451509,-1.487382,-1.493911,-1.456335,-1.371925,-1.207945,-1.038441,-0.864362,-0.696637,-0.524496,-0.339707,-0.161152,0.004669,0.158336,0.313192,0.474773,0.65262,0.854126,1.052175,1.250898,1.450219,1.648577,1.847541,2.045859,2.247322,2.446879,2.59515,2.645877,6
2.822085,2.615848,2.393466,2.170859,1.948577,1.725846,1.503986,1.280869,1.058673,0.835494,0.612374,0.390699,0.388517,0.409272,0.207821,-0.009784,-0.222005,-0.442059,-0.628976,-0.826205,-1.017734,-1.210119,-1.341327,-1.388446,-1.360389,-1.173439,-1.156194,-1.213684,-1.158831,-1.025049,-0.831689,-0.61402,-0.394682,-0.16605,0.063889,0.168113,0.225612,0.211262,0.184713,0.105416,-0.116999,-0.332617,-0.55144,-0.762438,-0.940458,-1.112713,-1.266016,-1.404339,-1.253182,-1.065605,-0.777797,-0.628768,-0.352763,-0.06669,0.225234,0.497539,0.702035,0.780101,0.676568,0.537258,0.404762,0.294587,0.264717,0.478035,0.692597,0.892932,0.739376,0.518689,0.295346,0.078538,-0.137179,-0.361797,-0.279354,-0.320617,-0.473306,-0.319941,-0.280747,-0.217353,0.025126,0.24793,0.467936,0.6382,0.816968,0.648904,0.455444,0.318897,0.442729,0.561001,0.590161,0.455861,0.217519,-0.084924,-0.386948,-0.651836,-0.851429,-1.091945,-1.289266,-1.342356,-1.189566,-1.035509,-0.859713,-0.673811,-0.459887,-0.248565,-0.029864,0.053989,0.081738,0.111527,0.025205,-0.141303,-0.389792,-0.592208,-0.777077,-0.978924,-1.132477,-1.206713,-1.152254,-1.114227,-1.186238,-1.327868,-1.364941,-1.341438,-1.160308,-0.975597,-0.791515,-0.594089,-0.438134,-0.225839,-0.007053,0.207764,0.378169,0.351199,0.435954,0.656031,0.878372,1.100852,1.323451,1.54461,1.766055,1.986511,2.207455,2.428147,2.648678,2.822324,7
2.728925,2.508897,2.294152,2.082658,1.874899,1.661668,1.456446,1.25298,1.067247,0.897599,0.692759,0.488045,0.283479,0.080129,-0.030279,0.034317,0.025566,-0.168533,-0.358111,-0.536836,-0.708527,-0.866863,-1.012175,-1.142065,-1.263968,-1.354804,-1.42494,-1.492035,-1.487859,-1.475287,-1.432116,-1.373262,-1.268055,-1.171429,-1.037629,-0.888211,-0.725707,-0.553657,-0.375507,-0.189626,0.002754,0.200619,0.386308,0.526994,0.650649,0.700144,0.716086,0.59008,0.628598,0.560621,0.422943,0.29111,0.150723,0.016523,-0.110734,-0.250312,-0.415169,-0.330139,-0.169267,0.031926,0.233651,0.415323,0.605809,0.730579,0.588033,0.39407,0.183833,-0.020711,-0.219145,-0.410635,-0.572837,-0.531718,-0.415227,-0.251645,-0.336923,-0.553144,-0.569742,-0.450911,-0.330087,-0.1234,0.083785,0.286357,0.461696,0.660213,0.74067,0.546126,0.380122,0.190345,0.002415,-0.106271,0.024899,0.149537,0.264673,0.270585,0.168825,0.196723,0.276982,0.216912,0.149157,-0.009363,-0.177801,-0.327537,-0.485771,-0.637876,-0.782835,-0.919442,-1.046296,-1.161772,-1.264128,-1.351482,-1.421933,-1.473667,-1.505258,-1.515742,-1.504783,-1.437813,-1.379559,-1.30695,-1.232192,-1.131398,-1.017504,-0.892236,-0.746667,-0.611841,-0.458817,-0.305933,-0.118134,0.009856,-0.016643,0.02537,0.224055,0.428715,0.62283,0.827928,1.02805,1.223605,1.422717,1.63,1.826574,2.015081,2.208761,2.4031,2.59092,2.73215,3
2.859788,2.658486,2.446293,2.234696,2.020087,1.80207,1.588081,1.366498,1.148989,0.927526,0.710355,0.569314,0.44637,0.288906,0.077767,-0.135163,-0.349151,-0.553496,-0.72786,-0.914015,-1.104493,-1.288447,-1.360123,-1.379074,-1.317787,-1.118119,-1.168759,-1.170821,-1.12324,-0.980182,-0.813373,-0.620492,-0.431463,-0.213441,0.011605,0.120283,0.225236,0.186504,0.156548,0.074814,-0.150971,-0.374828,-0.596247,-0.801126,-0.986589,-1.148689,-1.298166,-1.342018,-1.153757,-0.953467,-0.695762,-0.553806,-0.294542,-0.037291,0.217652,0.46023,0.651022,0.723642,0.600859,0.470275,0.332511,0.223408,0.313785,0.528865,0.745607,0.729341,0.510609,0.292527,0.075543,-0.141902,-0.361436,-0.348495,-0.299421,-0.377294,-0.44842,-0.314207,-0.303826,-0.205274,0.042386,0.278714,0.515435,0.73413,0.638358,0.444627,0.261144,0.373811,0.484857,0.605542,0.561167,0.353754,0.089287,-0.194281,-0.477594,-0.657032,-0.892936,-1.114341,-1.311453,-1.343311,-1.195114,-1.033824,-0.86224,-0.682535,-0.476153,-0.272793,-0.068119,0.071018,0.10424,0.136226,0.111035,-0.000459,-0.218922,-0.411225,-0.61111,-0.795029,-0.959946,-1.102899,-1.170312,-1.088063,-1.129311,-1.307135,-1.324989,-1.281126,-1.101719,-0.913823,-0.719428,-0.523922,-0.300962,-0.182389,0.028849,0.243599,0.381278,0.356594,0.456997,0.677942,0.89765,1.118935,1.339636,1.560448,1.782757,2.006956,2.229928,2.456776,2.684807,2.856549,7
2.449847,2.322454,2.133778,1.94346,1.753229,1.563099,1.375247,1.187792,0.998268,0.806365,0.614494,0.425342,0.233617,0.044874,-0.146627,-0.334799,-0.482502,-0.540001,-0.715173,-0.900274,-1.053929,-1.176804,-1.285002,-1.363954,-1.416193,-1.434115,-1.372389,-1.259684,-1.096228,-1.057336,-1.136729,-1.214965,-1.291884,-1.332562,-1.228905,-1.195009,-1.085646,-0.946075,-0.799565,-0.646792,-0.482783,-0.312017,-0.136852,0.051259,0.229707,0.349766,0.49014,0.609796,0.68644,0.605059,0.470954,0.34247,0.206733,0.091084,-0.016702,-0.115737,-0.220615,-0.299768,-0.383651,-0.438929,-0.480731,-0.38652,-0.199636,-0.013386,0.175122,0.363629,0.553266,0.743984,0.897528,0.996845,1.189831,1.3846,1.575438,1.659429,1.472192,1.286728,1.099574,0.912354,0.746809,0.555302,0.377102,0.186189,0.003081,-0.183035,-0.36386,-0.499201,-0.464181,-0.414846,-0.344176,-0.262395,-0.184171,-0.079291,0.026994,0.141792,0.264202,0.393395,0.509106,0.635326,0.488675,0.379149,0.24264,0.104037,-0.07898,-0.262469,-0.4477,-0.623539,-0.780987,-0.942604,-1.075898,-1.200762,-1.267924,-1.315377,-1.238663,-1.159769,-1.064764,-0.983455,-1.14611,-1.271922,-1.384632,-1.40208,-1.362188,-1.297234,-1.202836,-1.083387,-0.952136,-0.771648,-0.593032,-0.460372,-0.374886,-0.187895,0.002222,0.193393,0.383167,0.574465,0.764816,0.95584,1.146891,1.338098,1.529512,1.721917,1.91381,2.106671,2.299936,2.448541,1
2.577143,2.315032,2.059659,1.803625,1.548945,1.362575,1.134354,0.994406,0.818641,0.657595,0.474145,0.268065,0.111382,0.100116,0.122103,-0.054818,-0.303957,-0.553843,-0.783793,-0.967521,-1.150121,-1.318864,-1.477706,-1.57846,-1.635385,-1.574081,-1.402235,-1.167339,-1.150746,-1.243944,-1.320442,-1.388137,-1.244536,-1.063039,-0.870047,-0.689248,-0.556066,-0.571996,-0.507986,-0.250821,-0.012083,0.003065,0.161787,0.283643,0.376565,0.462791,0.583602,0.696545,0.821519,0.693674,0.501379,0.313698,0.360233,0.383784,0.191347,-0.016247,-0.228363,-0.392828,-0.538963,-0.671448,-0.780241,-0.878288,-0.814528,-0.70753,-0.534,-0.288,-0.049784,0.154865,0.14985,0.379016,0.630816,0.882564,1.134806,1.387272,1.63971,1.879152,1.752867,1.499618,1.249824,0.999869,0.744433,0.491358,0.242091,0.032321,-0.200556,-0.437225,-0.654277,-0.790229,-0.873532,-0.764673,-0.656092,-0.511352,-0.369674,-0.163792,0.053683,0.206704,0.144175,0.288205,0.528495,0.616994,0.514414,0.386625,0.292083,0.212797,0.106806,-0.083122,-0.099214,-0.336702,-0.561273,-0.601978,-0.635477,-0.774903,-0.953399,-1.121551,-1.285865,-1.340259,-1.280623,-1.189818,-1.138172,-1.403683,-1.509688,-1.47553,-1.399992,-1.279176,-1.127431,-0.916673,-0.663658,-0.39557,-0.156012,0.072864,0.118721,0.128,0.294683,0.49272,0.663507,0.829946,1.012458,1.207394,1.45181,1.700733,1.946531,2.189884,2.417135,2.579383,2
2.719944,2.524436,2.315469,2.107724,1.899919,1.693136,1.486803,1.280706,1.075042,0.869734,0.665356,0.466139,0.298997,0.12534,-0.050922,-0.237668,-0.426483,-0.618446,-0.8022,-0.982349,-1.165796,-1.345513,-1.502222,-1.549262,-1.589659,-1.567994,-1.522653,-1.433375,-1.317148,-1.176624,-1.01454,-0.852571,-0.657663,-0.448715,-0.230082,-0.020083,0.101596,0.155615,0.236998,0.282164,0.225219,0.071518,-0.079966,-0.224301,-0.360787,-0.4921,-0.613935,-0.72369,-0.817868,-0.826921,-0.645926,-0.386577,-0.11162,0.149055,0.395092,0.589741,0.762107,0.846245,0.793678,0.751189,0.719047,0.679937,0.676395,0.650111,0.504562,0.29558,0.087873,-0.171415,-0.350548,-0.580829,-0.447986,-0.609347,-0.525259,-0.509671,-0.644384,-0.467081,-0.527177,-0.328806,-0.11966,0.119889,0.324768,0.525693,0.613192,0.613042,0.623289,0.643849,0.674602,0.709784,0.690409,0.546713,0.369923,0.134441,-0.128246,-0.325066,-0.407013,-0.549727,-0.688146,-0.607416,-0.490201,-0.363615,-0.224236,-0.086236,0.062804,0.136064,0.114079,0.036062,-0.049891,-0.205053,-0.401509,-0.59622,-0.786986,-0.954311,-1.106226,-1.221884,-1.346401,-1.432017,-1.496727,-1.54273,-1.546904,-1.522414,-1.466478,-1.304147,-1.13575,-0.962387,-0.784914,-0.604019,-0.42026,-0.242057,-0.060904,0.088826,0.243038,0.400972,0.571697,0.765583,0.964223,1.166818,1.366504,1.566722,1.767417,1.968538,2.167618,2.369607,2.567772,2.72151,6
2.849854,2.641209,2.41903,2.197771,1.977016,1.756459,1.536062,1.315712,1.095452,0.875298,0.655267,0.434828,0.41995,0.413013,0.206662,-0.007118,-0.223392,-0.435104,-0.621856,-0.815856,-1.016575,-1.20555,-1.325929,-1.361702,-1.347961,-1.176339,-1.147395,-1.189642,-1.18453,-1.042852,-0.862506,-0.663648,-0.461744,-0.247005,-0.011479,0.119415,0.193002,0.182259,0.162254,0.107527,-0.089626,-0.306915,-0.522626,-0.726563,-0.916335,-1.088503,-1.250694,-1.400178,-1.37377,-1.186923,-0.958813,-0.688933,-0.506259,-0.19857,0.109912,0.397705,0.627042,0.737516,0.680536,0.545481,0.419256,0.2865,0.180577,0.25614,0.465577,0.68415,0.797417,0.625252,0.405253,0.188846,-0.026988,-0.238083,-0.452027,-0.419583,-0.32841,-0.353503,-0.518579,-0.375237,-0.320553,-0.296178,-0.058589,0.146649,0.382429,0.61365,0.770348,0.608013,0.446759,0.353312,0.460588,0.562577,0.503486,0.301537,0.028937,-0.257868,-0.540874,-0.721069,-0.988947,-1.191998,-1.368306,-1.311508,-1.144097,-0.978249,-0.803435,-0.602271,-0.388469,-0.17277,0.006058,0.0617,0.09006,0.063328,-0.020887,-0.239743,-0.459729,-0.672116,-0.86494,-1.032901,-1.143995,-1.125189,-1.089844,-1.270285,-1.303862,-1.268748,-1.115981,-0.938192,-0.753198,-0.562539,-0.374009,-0.162389,0.050526,0.258901,0.422143,0.403282,0.497882,0.718278,0.936035,1.154073,1.372352,1.590838,1.807317,2.024196,2.241427,2.455589,2.670503,2.851055,7
2.528589,2.245877,1.970245,1.699899,1.432658,1.164136,0.976445,0.821169,0.680841,0.548998,0.390116,0.144839,0.029405,0.011901,0.012328,-0.132572,-0.390535,-0.646167,-0.847375,-1.048,-1.229898,-1.398161,-1.531232,-1.601142,-1.673365,-1.639003,-1.511342,-1.327859,-1.131277,-1.195085,-1.274335,-1.324899,-1.289157,-1.106348,-0.902903,-0.759647,-0.563177,-0.435747,-0.494116,-0.249111,0.005877,0.172285,0.16362,0.361008,0.501826,0.563171,0.678318,0.807727,0.933659,0.998198,0.740368,0.510388,0.527591,0.571793,0.379455,0.149438,-0.0708,-0.238696,-0.377786,-0.509092,-0.616337,-0.702348,-0.548106,-0.399803,-0.1985,0.034894,0.261678,0.375167,0.418352,0.640397,0.891173,1.136878,1.382867,1.625942,1.669899,1.409244,1.149533,0.904428,0.654642,0.412008,0.243404,-0.018563,-0.271119,-0.520028,-0.748896,-0.680801,-0.586837,-0.47437,-0.345404,-0.201953,0.036461,0.256087,0.352266,0.232218,0.414605,0.621113,0.750444,0.638259,0.495215,0.378737,0.31225,0.190003,0.019147,-0.045406,-0.158173,-0.371356,-0.576255,-0.603566,-0.634779,-0.775871,-0.991581,-1.168244,-1.320641,-1.419172,-1.349215,-1.272673,-1.233512,-1.411673,-1.611178,-1.606542,-1.578781,-1.487944,-1.393656,-1.257046,-1.016447,-0.759948,-0.481553,-0.235925,-0.040535,0.029824,0.035868,0.207406,0.419331,0.556579,0.690439,0.849038,1.005681,1.241383,1.486664,1.724421,1.963145,2.202714,2.435732,2.53586,2
2.439705,2.248813,2.058446,1.868393,1.67809,1.489388,1.299571,1.111022,0.920504,0.731313,0.539593,0.349651,0.16204,-0.028001,-0.217924,-0.398529,-0.435089,-0.597456,-0.781399,-0.963155,-1.09421,-1.214286,-1.306377,-1.371205,-1.419686,-1.344159,-1.207093,-1.045794,-1.109964,-1.200518,-1.290912,-1.346851,-1.275129,-1.215116,-1.104546,-0.975125,-0.830175,-0.669806,-0.504809,-0.325385,-0.133944,0.053329,0.189011,0.328068,0.457472,0.607708,0.586597,0.457439,0.334597,0.206176,0.084319,-0.030152,-0.136374,-0.233372,-0.320178,-0.395737,-0.475849,-0.509266,-0.527841,-0.347032,-0.167701,0.016618,0.204756,0.384204,0.57191,0.75711,0.940117,1.12714,1.315326,1.50355,1.695152,1.707479,1.51597,1.324909,1.15234,0.961703,0.79355,0.606867,0.42018,0.236408,0.049016,-0.137797,-0.31798,-0.498948,-0.506818,-0.44806,-0.393338,-0.309902,-0.231418,-0.127278,-0.02895,0.091958,0.206407,0.327959,0.464055,0.577969,0.53927,0.416019,0.283665,0.173771,-0.009261,-0.176972,-0.358295,-0.521038,-0.675221,-0.836817,-0.986373,-1.12099,-1.23593,-1.261469,-1.299652,-1.220158,-1.140641,-1.045665,-0.966483,-1.108253,-1.251173,-1.353882,-1.408827,-1.385551,-1.330199,-1.255733,-1.165644,-1.03729,-0.89008,-0.70883,-0.534841,-0.434455,-0.304041,-0.115111,0.071746,0.263076,0.452978,0.640706,0.832466,1.020603,1.210681,1.399287,1.587433,1.776039,1.965455,2.15604,2.306447,2.439931,1
2.429009,2.227188,2.028776,1.833446,1.632725,1.437723,1.240378,1.06048,0.868286,0.678321,0.483977,0.29187,0.099805,-0.095858,-0.290663,-0.36838,-0.505454,-0.692605,-0.876693,-1.00727,-1.151531,-1.263067,-1.34825,-1.385778,-1.38458,-1.279,-1.159646,-0.978673,-0.971012,-1.058898,-1.142926,-1.209809,-1.234099,-1.152247,-1.141316,-1.006712,-0.850171,-0.676085,-0.488071,-0.272079,-0.064392,0.150348,0.309226,0.430673,0.592425,0.711658,0.775242,0.647329,0.508457,0.375252,0.238376,0.107355,-0.005765,-0.122023,-0.217653,-0.314858,-0.402016,-0.463451,-0.525145,-0.475094,-0.29385,-0.117035,0.055147,0.234799,0.420533,0.60672,0.779611,0.889272,0.905375,0.984781,1.172796,1.3097,1.492587,1.58785,1.494273,1.302895,1.13083,0.940566,0.751054,0.561557,0.372402,0.183083,0.027195,-0.143924,-0.333396,-0.521856,-0.601115,-0.560742,-0.506597,-0.440572,-0.37661,-0.286315,-0.201274,-0.091736,0.02574,0.136549,0.254563,0.316752,0.219546,0.078767,-0.04308,-0.206043,-0.372549,-0.521184,-0.676779,-0.809363,-0.946739,-1.058987,-1.188371,-1.286547,-1.350012,-1.407862,-1.391742,-1.290325,-1.186836,-1.085978,-1.123142,-1.297916,-1.40198,-1.34368,-1.278048,-1.192452,-1.089546,-0.962772,-0.783279,-0.601794,-0.442251,-0.351151,-0.176237,0.018988,0.20833,0.398018,0.57681,0.756629,0.942387,1.13303,1.315034,1.501831,1.684391,1.8718,2.059409,2.238978,2.391461,2.432572,1
2.483436,2.192248,1.911774,1.644095,1.385999,1.132843,0.860062,0.611981,0.3493,0.091171,-0.170638,-0.10026,-0.213465,-0.443126,-0.684931,-0.909445,-1.110682,-1.278084,-1.414917,-1.508192,-1.355948,-1.17854,-0.986031,-0.773635,-0.564355,-0.348459,-0.118624,0.105985,0.341518,0.571905,0.804735,1.040632,1.2708,1.448595,1.540853,1.430129,1.17742,0.923405,0.671264,0.418468,0.167172,-0.083775,-0.333784,-0.582156,-0.829659,-1.074375,-1.316538,-1.551999,-1.785434,-2.025538,-1.867734,-1.623382,-1.313731,-1.006251,-0.692432,-0.381689,-0.070839,0.237707,0.514767,0.647163,0.574268,0.409838,0.238361,0.094978,-0.054253,-0.229309,-0.14285,0.100974,0.308839,0.066382,-0.190894,-0.425307,-0.39895,-0.178975,-0.144131,-0.368607,-0.298789,-0.182727,0.069182,0.320673,0.420359,0.185411,0.176702,0.366728,0.547289,0.630277,0.516524,0.280276,0.018583,-0.244039,-0.514994,-0.779447,-1.043383,-1.3066,-1.531251,-1.718477,-1.747937,-1.48845,-1.244407,-1.000798,-0.743615,-0.483556,-0.22952,0.027964,0.29095,0.543316,0.807399,1.061123,1.315484,1.504939,1.399663,1.284651,1.112516,0.812882,0.522582,0.235907,-0.046867,-0.322116,-0.590128,-0.848683,-1.092109,-1.271011,-1.212135,-1.146602,-1.054201,-0.938147,-0.801779,-0.631902,-0.495659,-0.300979,-0.085292,-0.107325,-0.086485,0.161341,0.405763,0.662532,0.919668,1.162224,1.400548,1.637142,1.887388,2.12239,2.35133,2.490567,4
2.623349,2.386258,2.132391,1.878752,1.625414,1.372304,1.14041,0.941558,0.759715,0.59721,0.371285,0.150517,0.126636,0.145517,0.094516,-0.111041,-0.358755,-0.537402,-0.737692,-0.951912,-1.198306,-1.382324,-1.518936,-1.612042,-1.658866,-1.640732,-1.486412,-1.310776,-1.071145,-1.136817,-1.224094,-1.288955,-1.356375,-1.272055,-1.068493,-0.866753,-0.695028,-0.53274,-0.432748,-0.558955,-0.363401,-0.101623,0.077703,0.036897,0.243922,0.381293,0.469654,0.578725,0.700579,0.834112,0.96491,0.770517,0.545697,0.367011,0.528799,0.544792,0.354809,0.1322,-0.074836,-0.245892,-0.405248,-0.550937,-0.680752,-0.792316,-0.746853,-0.599785,-0.544235,-0.302747,-0.060937,0.171435,0.179692,0.309932,0.498506,0.761605,1.024319,1.288677,1.540861,1.761683,1.602728,1.354844,1.107554,0.852001,0.596046,0.336625,0.076718,-0.173943,-0.40307,-0.639169,-0.878521,-0.869826,-0.780522,-0.656655,-0.529293,-0.359721,-0.214442,0.00077,0.011183,-0.024052,0.166141,0.315705,0.487474,0.386984,0.266898,0.148354,0.069107,-0.022497,0.074038,0.109873,-0.072649,-0.27254,-0.447866,-0.578633,-0.768485,-0.881452,-1.056846,-1.240319,-1.370385,-1.436161,-1.350361,-1.26079,-1.296025,-1.494344,-1.424682,-1.332191,-1.19669,-0.981935,-0.742402,-0.500533,-0.25171,-0.011797,0.15478,0.157797,0.297099,0.517514,0.693354,0.863992,1.046618,1.261077,1.509026,1.755159,2.000627,2.248265,2.492514,2.624395,2
2.322373,2.129842,1.938807,1.747972,1.607164,1.458699,1.39956,1.334836,1.144076,0.953973,0.763996,0.573508,0.383035,0.193313,0.002923,-0.186504,-0.375652,-0.548177,-0.585217,-0.762804,-0.94183,-1.096922,-1.231922,-1.346228,-1.425804,-1.482742,-1.508012,-1.488319,-1.401323,-1.276778,-1.110767,-1.149949,-1.219339,-1.284938,-1.330893,-1.311666,-1.239333,-1.148867,-1.008043,-0.852152,-0.684283,-0.506853,-0.321786,-0.130558,0.065663,0.242778,0.394914,0.530041,0.681192,0.769965,0.747601,0.624418,0.496068,0.373727,0.258064,0.149831,0.04981,-0.055229,-0.13677,-0.207487,-0.266554,-0.313178,-0.311963,-0.132029,0.049088,0.234249,0.417711,0.602227,0.789497,0.97602,1.086216,1.104953,1.295393,1.486875,1.591269,1.403162,1.213965,1.025705,0.835586,0.663785,0.481554,0.294134,0.107193,-0.07667,-0.262076,-0.350908,-0.318674,-0.273278,-0.200285,-0.1311,-0.051044,0.039024,0.138232,0.245742,0.360751,0.482514,0.596703,0.6033,0.475147,0.328478,0.1979,0.001172,-0.171544,-0.353621,-0.514346,-0.682607,-0.837526,-0.989363,-1.122942,-1.239177,-1.334388,-1.311998,-1.241494,-1.168615,-1.079367,-1.094153,-1.271072,-1.38064,-1.446509,-1.430499,-1.388952,-1.324201,-1.23639,-1.11848,-0.952642,-0.782662,-0.614815,-0.521543,-0.390024,-0.200864,-0.013522,0.174211,0.359683,0.550603,0.739168,0.927932,1.114756,1.302302,1.488959,1.675804,1.86407,2.052567,2.220105,2.323006,1
1.308126,1.115795,1.050294,0.999471,0.811569,0.644353,0.500039,0.533527,0.594042,0.649688,0.730616,0.791692,0.738387,0.554903,0.360513,0.179974,0.001705,-0.182768,-0.344916,-0.503877,-0.698191,-0.887487,-1.075185,-1.254903,-1.436344,-1.60485,-1.76231,-1.859697,-1.728807,-1.559265,-1.382358,-1.20069,-1.015797,-0.828637,-0.635533,-0.449782,-0.265883,-0.188001,-0.009432,-0.041021,-0.089104,0.084701,0.061958,0.008758,-0.064551,-0.163455,-0.293948,-0.449314,-0.572306,-0.698361,-0.800311,-0.873539,-0.929495,-0.959242,-0.99379,-0.956103,-0.820573,-0.629811,-0.446995,-0.263674,-0.077578,0.108947,0.299459,0.491407,0.683864,0.865285,0.886013,0.970555,1.168793,1.367086,1.568875,1.769206,1.971394,2.174582,2.381511,2.587743,2.458213,2.272661,2.084557,1.897174,1.706617,1.516563,1.327082,1.133747,0.940775,0.89285,0.812256,0.646337,0.46943,0.287207,0.106941,-0.079426,-0.254952,-0.427007,-0.594738,-0.800409,-0.867916,-0.895937,-0.841907,-0.817784,-0.75882,-0.676636,-0.583187,-0.473312,-0.364094,-0.25073,-0.192096,-0.135391,-0.095669,-0.155444,-0.158064,-0.160071,-0.317666,-0.415476,-0.625493,-0.823216,-1.023927,-1.214454,-1.409199,-1.599579,-1.736505,-1.677604,-1.531641,-1.36567,-1.185863,-0.996061,-0.802523,-0.606721,-0.402582,-0.200691,0.024869,0.224058,0.430435,0.618233,0.667644,0.613579,0.554051,0.522251,0.494831,0.578357,0.775008,0.972669,1.166555,1.306564,5
